furniture_id,furniture_sub_category,video_id,page_index,step_index,clip_index,step_list_length,page_list_length,start_time,end_time,full_video_duration
50349328,Sofas,W4y9P1CrHXo,23,28,3,44,36,321.4,331.4,507
50349328,Sofas,W4y9P1CrHXo,24,29,0,44,36,328.4,338.4,507
50349328,Sofas,W4y9P1CrHXo,24,30,0,44,36,336.8,346.8,507
50349328,Sofas,W4y9P1CrHXo,24,30,1,44,36,346.5,356.5,507
50349328,Sofas,W4y9P1CrHXo,25,31,0,44,36,356.6,366.6,507
50349328,Sofas,W4y9P1CrHXo,26,32,0,44,36,366.6,376.6,507
50349328,Sofas,W4y9P1CrHXo,26,32,1,44,36,367.7,377.7,507
50349328,Sofas,W4y9P1CrHXo,27,33,0,44,36,387.8,397.8,507
50349328,Sofas,W4y9P1CrHXo,27,34,0,44,36,387.8,397.8,507
50349328,Sofas,W4y9P1CrHXo,28,35,0,44,36,399.8,409.8,507
50349328,Sofas,W4y9P1CrHXo,28,35,1,44,36,401.5,411.5,507
50349328,Sofas,W4y9P1CrHXo,29,37,0,44,36,442.9,452.9,507
50349328,Sofas,W4y9P1CrHXo,29,37,1,44,36,444.0,454.0,507
50349328,Sofas,W4y9P1CrHXo,29,38,0,44,36,428.6,438.6,507
50349328,Sofas,W4y9P1CrHXo,30,40,0,44,36,419.4,429.4,507
50349328,Sofas,W4y9P1CrHXo,31,41,0,44,36,454.2,464.2,507
50349328,Sofas,W4y9P1CrHXo,31,41,1,44,36,461.3,471.3,507
50349328,Sofas,W4y9P1CrHXo,32,42,0,44,36,470.5,480.5,507
50349328,Sofas,W4y9P1CrHXo,32,43,0,44,36,478.6,488.6,507
50349328,Sofas,W4y9P1CrHXo,28,36,0,44,36,411.2,421.2,507
50349328,Sofas,W4y9P1CrHXo,30,39,0,44,36,435.0,445.0,507
50349328,Sofas,VItVjuAyEYA,5,0,0,44,36,76.6,86.6,383
50349328,Sofas,VItVjuAyEYA,5,0,1,44,36,86.6,96.6,383
50349328,Sofas,VItVjuAyEYA,5,0,2,44,36,89.9,99.9,383
50349328,Sofas,VItVjuAyEYA,6,1,0,44,36,100.2,110.2,383
50349328,Sofas,VItVjuAyEYA,8,4,0,44,36,110.3,120.3,383
50349328,Sofas,VItVjuAyEYA,8,4,1,44,36,114.9,124.9,383
50349328,Sofas,VItVjuAyEYA,9,5,0,44,36,123.5,133.4,383
50349328,Sofas,VItVjuAyEYA,9,6,0,44,36,131.7,141.7,383
50349328,Sofas,VItVjuAyEYA,10,7,0,44,36,140.8,150.8,383
50349328,Sofas,VItVjuAyEYA,10,8,0,44,36,148.7,158.7,383
50349328,Sofas,VItVjuAyEYA,11,10,0,44,36,157.1,167.1,383
50349328,Sofas,VItVjuAyEYA,11,10,1,44,36,157.2,167.2,383
50349328,Sofas,VItVjuAyEYA,13,13,0,44,36,164.8,174.8,383
50349328,Sofas,VItVjuAyEYA,13,14,0,44,36,173.1,183.1,383
50349328,Sofas,VItVjuAyEYA,13,14,1,44,36,177.6,187.6,383
50349328,Sofas,VItVjuAyEYA,14,15,0,44,36,185.9,195.9,383
50349328,Sofas,VItVjuAyEYA,14,16,0,44,36,193.4,203.4,383
50349328,Sofas,VItVjuAyEYA,16,18,0,44,36,202.6,212.6,383
50349328,Sofas,VItVjuAyEYA,16,18,1,44,36,204.7,214.7,383
50349328,Sofas,VItVjuAyEYA,17,20,0,44,36,216.2,226.2,383
50349328,Sofas,VItVjuAyEYA,17,20,1,44,36,226.2,236.2,383
50349328,Sofas,VItVjuAyEYA,17,20,2,44,36,231.4,241.4,383
50349328,Sofas,VItVjuAyEYA,20,24,0,44,36,241.7,251.7,383
50349328,Sofas,VItVjuAyEYA,20,24,1,44,36,251.7,261.7,383
50349328,Sofas,VItVjuAyEYA,20,24,2,44,36,252.6,262.6,383
50349328,Sofas,VItVjuAyEYA,24,30,0,44,36,262.8,272.8,383
50349328,Sofas,VItVjuAyEYA,24,30,1,44,36,265.4,275.4,383
50349328,Sofas,VItVjuAyEYA,25,31,0,44,36,273.8,283.8,383
50349328,Sofas,VItVjuAyEYA,28,35,0,44,36,278.4,288.4,383
50349328,Sofas,VItVjuAyEYA,28,36,0,44,36,281.3,291.3,383
50349328,Sofas,VItVjuAyEYA,29,38,0,44,36,283.7,293.7,383
50349328,Sofas,VItVjuAyEYA,30,39,0,44,36,286.5,296.5,383
50349328,Sofas,VItVjuAyEYA,32,43,0,44,36,301.6,311.6,383
50424365,Sofas,LBGYCVg04mg,3,0,0,26,36,49.8,59.8,301
50424365,Sofas,LBGYCVg04mg,3,1,0,26,36,55.7,65.7,301
50424365,Sofas,LBGYCVg04mg,4,2,0,26,36,58.8,68.8,301
50424365,Sofas,LBGYCVg04mg,4,3,0,26,36,63.3,73.3,301
50424365,Sofas,LBGYCVg04mg,5,4,0,26,36,71.4,81.4,301
50424365,Sofas,LBGYCVg04mg,5,4,1,26,36,75.9,85.9,301
50424365,Sofas,LBGYCVg04mg,6,5,0,26,36,84.0,94.0,301
50424365,Sofas,LBGYCVg04mg,7,7,0,26,36,91.9,101.9,301
50424365,Sofas,LBGYCVg04mg,7,7,1,26,36,92.8,102.8,301
50424365,Sofas,LBGYCVg04mg,8,9,0,26,36,99.6,109.6,301
50424365,Sofas,LBGYCVg04mg,9,10,0,26,36,106.0,116.0,301
50424365,Sofas,LBGYCVg04mg,9,10,1,26,36,115.4,125.4,301
50424365,Sofas,LBGYCVg04mg,10,11,0,26,36,121.8,131.8,301
50424365,Sofas,LBGYCVg04mg,10,12,0,26,36,124.0,134.1,301
50424365,Sofas,LBGYCVg04mg,11,13,0,26,36,130.2,140.2,301
50424365,Sofas,LBGYCVg04mg,13,16,0,26,36,146.0,156.0,301
50424365,Sofas,LBGYCVg04mg,14,17,0,26,36,150.6,160.6,301
50424365,Sofas,LBGYCVg04mg,15,18,0,26,36,156.6,166.6,301
50424365,Sofas,LBGYCVg04mg,16,19,0,26,36,163.1,173.1,301
50424365,Sofas,LBGYCVg04mg,17,20,0,26,36,172.0,182.0,301
50424365,Sofas,LBGYCVg04mg,17,20,1,26,36,173.2,183.2,301
50424365,Sofas,LBGYCVg04mg,18,21,0,26,36,179.3,189.3,301
50424365,Sofas,LBGYCVg04mg,18,22,0,26,36,185.3,195.3,301
50424365,Sofas,LBGYCVg04mg,18,22,1,26,36,185.7,195.7,301
50424365,Sofas,LBGYCVg04mg,20,24,0,26,36,196.1,206.1,301
50424365,Sofas,LBGYCVg04mg,21,25,0,26,36,205.4,215.4,301
50424365,Sofas,LBGYCVg04mg,21,25,1,26,36,215.4,225.4,301
50424365,Sofas,LBGYCVg04mg,21,25,2,26,36,225.4,235.4,301
50424365,Sofas,LBGYCVg04mg,21,25,3,26,36,235.4,245.4,301
50424365,Sofas,LBGYCVg04mg,21,25,4,26,36,245.4,255.4,301
50424365,Sofas,LBGYCVg04mg,21,25,5,26,36,245.9,255.9,301
s69319920,Sofas,1lLLXr-dKOk,2,0,0,5,8,130.7,140.7,335
s69319920,Sofas,1lLLXr-dKOk,2,0,1,5,8,140.7,150.7,335
s69319920,Sofas,1lLLXr-dKOk,2,0,2,5,8,150.7,160.7,335
s69319920,Sofas,1lLLXr-dKOk,2,0,3,5,8,160.7,170.7,335
s69319920,Sofas,1lLLXr-dKOk,2,0,4,5,8,170.7,180.7,335
s69319920,Sofas,1lLLXr-dKOk,2,0,5,5,8,180.7,190.7,335
s69319920,Sofas,1lLLXr-dKOk,2,0,6,5,8,190.7,200.7,335
s69319920,Sofas,1lLLXr-dKOk,2,0,7,5,8,200.7,210.7,335
s69319920,Sofas,1lLLXr-dKOk,2,0,8,5,8,202.7,212.7,335
s69319920,Sofas,1lLLXr-dKOk,2,1,0,5,8,221.8,231.8,335
s69319920,Sofas,1lLLXr-dKOk,3,2,0,5,8,246.5,256.5,335
s69319920,Sofas,1lLLXr-dKOk,3,2,1,5,8,253.5,263.5,335
s69319920,Sofas,1lLLXr-dKOk,3,3,0,5,8,290.2,300.2,335
s69319920,Sofas,1lLLXr-dKOk,3,3,1,5,8,294.7,304.7,335
s69319920,Sofas,1lLLXr-dKOk,3,4,0,5,8,308.1,318.1,335
s99392589,Sofas,0qiaUnqtzmQ,2,0,0,10,12,279.8,289.8,938
s99392589,Sofas,0qiaUnqtzmQ,2,0,1,10,12,289.8,299.8,938
s99392589,Sofas,0qiaUnqtzmQ,2,0,2,10,12,299.8,309.8,938
s99392589,Sofas,0qiaUnqtzmQ,2,0,3,10,12,301.7,311.7,938
s99392589,Sofas,0qiaUnqtzmQ,3,2,0,10,12,869.8,879.8,938
s99392589,Sofas,0qiaUnqtzmQ,7,3,0,10,12,584.0,594.0,938
s99392589,Sofas,0qiaUnqtzmQ,7,3,1,10,12,594.0,604.0,938
s99392589,Sofas,0qiaUnqtzmQ,7,3,2,10,12,604.0,614.0,938
s99392589,Sofas,0qiaUnqtzmQ,7,3,3,10,12,614.0,624.0,938
s99392589,Sofas,0qiaUnqtzmQ,7,3,4,10,12,624.0,634.0,938
s99392589,Sofas,0qiaUnqtzmQ,7,3,5,10,12,634.0,644.0,938
s99392589,Sofas,0qiaUnqtzmQ,7,3,6,10,12,644.0,654.0,938
s99392589,Sofas,0qiaUnqtzmQ,7,3,7,10,12,654.0,664.0,938
s99392589,Sofas,0qiaUnqtzmQ,7,3,8,10,12,664.0,674.0,938
s99392589,Sofas,0qiaUnqtzmQ,7,3,9,10,12,674.0,684.0,938
s99392589,Sofas,0qiaUnqtzmQ,7,3,10,10,12,684.0,694.0,938
s99392589,Sofas,0qiaUnqtzmQ,7,3,11,10,12,685.1,695.1,938
s99392589,Sofas,0qiaUnqtzmQ,8,4,0,10,12,632.0,642.0,938
s99392589,Sofas,0qiaUnqtzmQ,8,4,1,10,12,642.0,652.0,938
s99392589,Sofas,0qiaUnqtzmQ,8,4,2,10,12,652.0,662.0,938
s99392589,Sofas,0qiaUnqtzmQ,8,4,3,10,12,662.0,672.0,938
s99392589,Sofas,0qiaUnqtzmQ,8,4,4,10,12,672.0,682.0,938
s99392589,Sofas,0qiaUnqtzmQ,8,4,5,10,12,682.0,692.0,938
s99392589,Sofas,0qiaUnqtzmQ,8,4,6,10,12,689.5,699.5,938
s99392589,Sofas,0qiaUnqtzmQ,9,6,0,10,12,632.5,642.5,938
s99392589,Sofas,0qiaUnqtzmQ,9,6,1,10,12,637.0,647.0,938
s99392589,Sofas,0qiaUnqtzmQ,11,9,0,10,12,870.5,880.5,938
s89861294,Sofas,em_uVjV2ZJw,2,0,0,3,4,80.2,90.2,226
s89861294,Sofas,em_uVjV2ZJw,2,0,1,3,4,81.7,91.7,226
s89861294,Sofas,em_uVjV2ZJw,2,1,0,3,4,111.0,121.0,226
s89861294,Sofas,em_uVjV2ZJw,3,2,0,3,4,123.8,133.8,226
s89861294,Sofas,em_uVjV2ZJw,3,2,1,3,4,133.8,143.8,226
s89861294,Sofas,em_uVjV2ZJw,3,2,2,3,4,143.8,153.8,226
s89861294,Sofas,em_uVjV2ZJw,3,2,3,3,4,153.8,163.8,226
s89861294,Sofas,em_uVjV2ZJw,3,2,4,3,4,163.8,173.8,226
s89861294,Sofas,em_uVjV2ZJw,3,2,5,3,4,173.8,183.8,226
s89861294,Sofas,em_uVjV2ZJw,3,2,6,3,4,175.0,185.0,226
s99129947,Sofas,ui4ZzFonlm8,5,0,0,52,48,168.5,178.5,990
s99129947,Sofas,ui4ZzFonlm8,5,0,1,52,48,178.5,188.5,990
s99129947,Sofas,ui4ZzFonlm8,5,0,2,52,48,183.6,193.6,990
s99129947,Sofas,ui4ZzFonlm8,6,1,0,52,48,195.4,205.4,990
s99129947,Sofas,ui4ZzFonlm8,6,1,1,52,48,205.4,215.4,990
s99129947,Sofas,ui4ZzFonlm8,6,1,2,52,48,215.4,225.4,990
s99129947,Sofas,ui4ZzFonlm8,6,1,3,52,48,225.4,235.4,990
s99129947,Sofas,ui4ZzFonlm8,6,1,4,52,48,235.4,245.4,990
s99129947,Sofas,ui4ZzFonlm8,6,1,5,52,48,244.5,254.5,990
s99129947,Sofas,ui4ZzFonlm8,6,2,0,52,48,257.2,267.2,990
s99129947,Sofas,ui4ZzFonlm8,6,2,1,52,48,267.2,277.2,990
s99129947,Sofas,ui4ZzFonlm8,6,2,2,52,48,277.2,287.2,990
s99129947,Sofas,ui4ZzFonlm8,6,2,3,52,48,287.2,297.2,990
s99129947,Sofas,ui4ZzFonlm8,6,2,4,52,48,297.2,307.2,990
s99129947,Sofas,ui4ZzFonlm8,6,2,5,52,48,307.2,317.2,990
s99129947,Sofas,ui4ZzFonlm8,6,2,6,52,48,317.2,327.2,990
s99129947,Sofas,ui4ZzFonlm8,6,2,7,52,48,327.2,337.2,990
s99129947,Sofas,ui4ZzFonlm8,6,2,8,52,48,334.1,344.1,990
s99129947,Sofas,ui4ZzFonlm8,7,3,0,52,48,345.9,355.9,990
s99129947,Sofas,ui4ZzFonlm8,7,3,1,52,48,355.9,365.9,990
s99129947,Sofas,ui4ZzFonlm8,7,3,2,52,48,365.9,375.9,990
s99129947,Sofas,ui4ZzFonlm8,7,3,3,52,48,375.9,385.9,990
s99129947,Sofas,ui4ZzFonlm8,7,3,4,52,48,385.9,395.9,990
s99129947,Sofas,ui4ZzFonlm8,7,3,5,52,48,395.9,405.9,990
s99129947,Sofas,ui4ZzFonlm8,7,3,6,52,48,405.9,415.9,990
s99129947,Sofas,ui4ZzFonlm8,7,3,7,52,48,415.9,425.9,990
s99129947,Sofas,ui4ZzFonlm8,7,3,8,52,48,425.9,435.9,990
s99129947,Sofas,ui4ZzFonlm8,7,3,9,52,48,432.7,442.7,990
s99129947,Sofas,ui4ZzFonlm8,8,4,0,52,48,443.6,453.6,990
s99129947,Sofas,ui4ZzFonlm8,8,4,1,52,48,453.6,463.6,990
s99129947,Sofas,ui4ZzFonlm8,8,4,2,52,48,463.6,473.6,990
s99129947,Sofas,ui4ZzFonlm8,8,4,3,52,48,473.6,483.6,990
s99129947,Sofas,ui4ZzFonlm8,8,4,4,52,48,477.5,487.5,990
s99129947,Sofas,ui4ZzFonlm8,8,5,0,52,48,489.3,499.3,990
s99129947,Sofas,ui4ZzFonlm8,8,5,1,52,48,499.3,509.3,990
s99129947,Sofas,ui4ZzFonlm8,8,5,2,52,48,509.3,519.3,990
s99129947,Sofas,ui4ZzFonlm8,8,5,3,52,48,519.3,529.3,990
s99129947,Sofas,ui4ZzFonlm8,8,5,4,52,48,529.3,539.3,990
s99129947,Sofas,ui4ZzFonlm8,8,5,5,52,48,530.4,540.4,990
s99129947,Sofas,ui4ZzFonlm8,9,6,0,52,48,542.2,552.2,990
s99129947,Sofas,ui4ZzFonlm8,9,6,1,52,48,552.2,562.2,990
s99129947,Sofas,ui4ZzFonlm8,9,6,2,52,48,562.2,572.2,990
s99129947,Sofas,ui4ZzFonlm8,9,6,3,52,48,572.2,582.2,990
s99129947,Sofas,ui4ZzFonlm8,9,6,4,52,48,582.2,592.2,990
s99129947,Sofas,ui4ZzFonlm8,9,6,5,52,48,592.2,602.2,990
s99129947,Sofas,ui4ZzFonlm8,9,6,6,52,48,602.2,612.2,990
s99129947,Sofas,ui4ZzFonlm8,9,6,7,52,48,610.2,620.2,990
s99129947,Sofas,ui4ZzFonlm8,10,8,0,52,48,621.1,631.1,990
s99129947,Sofas,ui4ZzFonlm8,10,8,1,52,48,626.3,636.3,990
s99129947,Sofas,ui4ZzFonlm8,10,9,0,52,48,637.2,647.2,990
s99129947,Sofas,ui4ZzFonlm8,10,9,1,52,48,647.2,657.2,990
s99129947,Sofas,ui4ZzFonlm8,10,9,2,52,48,656.8,666.8,990
s99129947,Sofas,ui4ZzFonlm8,11,10,0,52,48,668.6,678.6,990
s99129947,Sofas,ui4ZzFonlm8,11,10,1,52,48,678.6,688.6,990
s99129947,Sofas,ui4ZzFonlm8,11,10,2,52,48,688.6,698.6,990
s99129947,Sofas,ui4ZzFonlm8,11,10,3,52,48,692.6,702.6,990
s99129947,Sofas,ui4ZzFonlm8,11,11,0,52,48,703.6,713.6,990
s99129947,Sofas,ui4ZzFonlm8,11,11,1,52,48,709.6,719.6,990
s99129947,Sofas,ui4ZzFonlm8,12,12,0,52,48,718.8,728.8,990
s99129947,Sofas,ui4ZzFonlm8,12,13,0,52,48,727.8,737.8,990
s99129947,Sofas,ui4ZzFonlm8,12,13,1,52,48,733.8,743.8,990
s99129947,Sofas,ui4ZzFonlm8,13,14,0,52,48,743.9,753.9,990
s99129947,Sofas,ui4ZzFonlm8,13,14,1,52,48,749.1,759.1,990
s99129947,Sofas,ui4ZzFonlm8,13,15,0,52,48,763.6,773.6,990
s99129947,Sofas,ui4ZzFonlm8,13,15,1,52,48,773.6,783.6,990
s99129947,Sofas,ui4ZzFonlm8,13,15,2,52,48,783.6,793.6,990
s99129947,Sofas,ui4ZzFonlm8,13,15,3,52,48,789.4,799.4,990
s99129947,Sofas,ui4ZzFonlm8,14,16,0,52,48,800.3,810.3,990
s99129947,Sofas,ui4ZzFonlm8,14,16,1,52,48,810.3,820.3,990
s99129947,Sofas,ui4ZzFonlm8,14,16,2,52,48,820.3,830.3,990
s99129947,Sofas,ui4ZzFonlm8,14,16,3,52,48,830.3,840.3,990
s99129947,Sofas,ui4ZzFonlm8,14,16,4,52,48,840.3,850.3,990
s99129947,Sofas,ui4ZzFonlm8,14,16,5,52,48,850.3,860.3,990
s99129947,Sofas,ui4ZzFonlm8,14,17,0,52,48,862.1,872.1,990
s99129947,Sofas,ui4ZzFonlm8,14,17,1,52,48,867.4,877.4,990
s99129947,Sofas,ui4ZzFonlm8,15,18,0,52,48,878.2,888.2,990
s99129947,Sofas,ui4ZzFonlm8,15,18,1,52,48,888.2,898.2,990
s99129947,Sofas,ui4ZzFonlm8,15,18,2,52,48,898.2,908.2,990
s99129947,Sofas,ui4ZzFonlm8,15,18,3,52,48,908.2,918.2,990
s99129947,Sofas,ui4ZzFonlm8,15,18,4,52,48,914.9,924.9,990
s99129947,Sofas,ui4ZzFonlm8,16,19,0,52,48,925.7,935.7,990
s99129947,Sofas,HnWt99j3XP0,5,0,0,52,48,56.0,66.0,524
s99129947,Sofas,HnWt99j3XP0,5,0,1,52,48,57.2,67.2,524
s99129947,Sofas,HnWt99j3XP0,6,1,0,52,48,69.9,79.9,524
s99129947,Sofas,HnWt99j3XP0,6,1,1,52,48,72.5,82.5,524
s99129947,Sofas,HnWt99j3XP0,6,2,0,52,48,83.0,93.0,524
s99129947,Sofas,HnWt99j3XP0,7,3,0,52,48,91.0,101.0,524
s99129947,Sofas,HnWt99j3XP0,8,4,0,52,48,100.0,110.0,524
s99129947,Sofas,HnWt99j3XP0,8,4,1,52,48,106.1,116.1,524
s99129947,Sofas,HnWt99j3XP0,8,5,0,52,48,113.0,123.0,524
s99129947,Sofas,HnWt99j3XP0,9,6,0,52,48,116.9,126.9,524
s99129947,Sofas,HnWt99j3XP0,9,7,0,52,48,121.2,131.2,524
s99129947,Sofas,HnWt99j3XP0,10,8,0,52,48,123.0,133.0,524
s99129947,Sofas,HnWt99j3XP0,10,9,0,52,48,129.2,139.2,524
s99129947,Sofas,HnWt99j3XP0,11,10,0,52,48,137.1,147.1,524
s99129947,Sofas,HnWt99j3XP0,11,11,0,52,48,142.6,152.6,524
s99129947,Sofas,HnWt99j3XP0,12,12,0,52,48,146.0,156.0,524
s99129947,Sofas,HnWt99j3XP0,12,13,0,52,48,150.2,160.2,524
s99129947,Sofas,HnWt99j3XP0,13,14,0,52,48,155.8,165.8,524
s99129947,Sofas,HnWt99j3XP0,13,15,0,52,48,164.7,174.7,524
s99129947,Sofas,HnWt99j3XP0,14,16,0,52,48,173.4,183.4,524
s99129947,Sofas,HnWt99j3XP0,14,17,0,52,48,183.2,193.2,524
s99129947,Sofas,HnWt99j3XP0,15,18,0,52,48,196.9,206.9,524
s99129947,Sofas,HnWt99j3XP0,15,18,1,52,48,201.5,211.5,524
s99129947,Sofas,HnWt99j3XP0,16,19,0,52,48,211.8,221.8,524
s99129947,Sofas,HnWt99j3XP0,29,20,0,52,48,237.7,247.7,524
s99129947,Sofas,HnWt99j3XP0,30,21,0,52,48,245.1,255.1,524
s99129947,Sofas,HnWt99j3XP0,30,22,0,52,48,250.4,260.4,524
s99129947,Sofas,HnWt99j3XP0,31,23,0,52,48,255.9,265.9,524
s99129947,Sofas,HnWt99j3XP0,31,24,0,52,48,261.1,271.1,524
s99129947,Sofas,HnWt99j3XP0,32,25,0,52,48,284.1,294.1,524
s99129947,Sofas,HnWt99j3XP0,32,25,1,52,48,288.4,298.4,524
s99129947,Sofas,HnWt99j3XP0,32,26,0,52,48,297.2,307.2,524
s99129947,Sofas,HnWt99j3XP0,33,27,0,52,48,303.8,313.8,524
s99129947,Sofas,HnWt99j3XP0,33,28,0,52,48,309.2,319.2,524
s99129947,Sofas,HnWt99j3XP0,34,29,0,52,48,317.7,327.7,524
s99129947,Sofas,HnWt99j3XP0,34,29,1,52,48,320.3,330.3,524
s99129947,Sofas,HnWt99j3XP0,34,30,0,52,48,326.6,336.6,524
s99129947,Sofas,HnWt99j3XP0,35,31,0,52,48,330.6,340.6,524
s99129947,Sofas,HnWt99j3XP0,35,32,0,52,48,338.7,348.7,524
s99129947,Sofas,HnWt99j3XP0,36,33,0,52,48,354.5,364.5,524
s99129947,Sofas,HnWt99j3XP0,36,33,1,52,48,364.5,374.5,524
s99129947,Sofas,HnWt99j3XP0,36,33,2,52,48,370.5,380.5,524
s99129947,Sofas,HnWt99j3XP0,37,34,0,52,48,373.7,383.7,524
s99129947,Sofas,HnWt99j3XP0,37,34,1,52,48,383.7,393.7,524
s99129947,Sofas,HnWt99j3XP0,37,34,2,52,48,388.4,398.4,524
s99129947,Sofas,HnWt99j3XP0,38,35,0,52,48,406.5,416.5,524
s99129947,Sofas,HnWt99j3XP0,38,36,0,52,48,410.4,420.4,524
s99129947,Sofas,HnWt99j3XP0,39,37,0,52,48,414.2,424.2,524
s99129947,Sofas,HnWt99j3XP0,40,38,0,52,48,419.1,429.1,524
s99129947,Sofas,HnWt99j3XP0,41,39,0,52,48,422.5,432.5,524
s99129947,Sofas,HnWt99j3XP0,41,40,0,52,48,426.4,436.4,524
s99129947,Sofas,HnWt99j3XP0,41,41,0,52,48,430.3,440.3,524
s99129947,Sofas,HnWt99j3XP0,42,42,0,52,48,432.4,442.4,524
s99129947,Sofas,HnWt99j3XP0,42,43,0,52,48,433.9,443.9,524
s99129947,Sofas,HnWt99j3XP0,43,44,0,52,48,434.9,444.9,524
s99129947,Sofas,HnWt99j3XP0,43,45,0,52,48,437.9,447.9,524
s99129947,Sofas,HnWt99j3XP0,43,46,0,52,48,441.4,451.4,524
s99129947,Sofas,HnWt99j3XP0,44,47,0,52,48,444.2,454.2,524
s99129947,Sofas,HnWt99j3XP0,45,49,0,52,48,488.4,498.4,524
s99129947,Sofas,HnWt99j3XP0,46,50,0,52,48,493.5,503.5,524
s99129947,Sofas,HnWt99j3XP0,46,51,0,52,48,503.6,513.6,524
s99129947,Sofas,LsqE2_1dPrI,5,0,0,52,48,36.2,46.2,213
s99129947,Sofas,LsqE2_1dPrI,6,1,0,52,48,38.3,48.3,213
s99129947,Sofas,LsqE2_1dPrI,6,2,0,52,48,40.6,50.6,213
s99129947,Sofas,LsqE2_1dPrI,7,3,0,52,48,45.9,55.9,213
s99129947,Sofas,LsqE2_1dPrI,7,3,1,52,48,48.5,58.5,213
s99129947,Sofas,LsqE2_1dPrI,8,4,0,52,48,56.8,66.8,213
s99129947,Sofas,LsqE2_1dPrI,8,5,0,52,48,58.7,68.7,213
s99129947,Sofas,LsqE2_1dPrI,9,6,0,52,48,68.2,78.2,213
s99129947,Sofas,LsqE2_1dPrI,9,7,0,52,48,68.2,78.2,213
s99129947,Sofas,LsqE2_1dPrI,10,8,0,52,48,70.9,80.9,213
s99129947,Sofas,LsqE2_1dPrI,10,9,0,52,48,68.5,78.5,213
s99129947,Sofas,LsqE2_1dPrI,11,10,0,52,48,69.4,79.4,213
s99129947,Sofas,LsqE2_1dPrI,11,11,0,52,48,71.6,81.6,213
s99129947,Sofas,LsqE2_1dPrI,12,12,0,52,48,72.9,82.9,213
s99129947,Sofas,LsqE2_1dPrI,12,13,0,52,48,75.7,85.7,213
s99129947,Sofas,LsqE2_1dPrI,13,14,0,52,48,75.7,85.7,213
s99129947,Sofas,LsqE2_1dPrI,13,15,0,52,48,88.0,98.0,213
s99129947,Sofas,LsqE2_1dPrI,14,16,0,52,48,96.3,106.3,213
s99129947,Sofas,LsqE2_1dPrI,14,17,0,52,48,104.5,114.5,213
s99129947,Sofas,LsqE2_1dPrI,15,18,0,52,48,104.5,114.5,213
s99129947,Sofas,LsqE2_1dPrI,16,19,0,52,48,110.9,120.9,213
s99129947,Sofas,LsqE2_1dPrI,29,20,0,52,48,118.3,128.3,213
s99129947,Sofas,LsqE2_1dPrI,30,21,0,52,48,121.8,131.8,213
s99129947,Sofas,LsqE2_1dPrI,30,22,0,52,48,125.3,135.3,213
s99129947,Sofas,LsqE2_1dPrI,31,23,0,52,48,125.3,135.3,213
s99129947,Sofas,LsqE2_1dPrI,31,24,0,52,48,125.3,135.3,213
s99129947,Sofas,LsqE2_1dPrI,32,25,0,52,48,132.0,142.0,213
s99129947,Sofas,LsqE2_1dPrI,32,26,0,52,48,132.0,142.0,213
s99129947,Sofas,LsqE2_1dPrI,33,27,0,52,48,138.0,148.0,213
s99129947,Sofas,LsqE2_1dPrI,33,28,0,52,48,138.0,148.0,213
s99129947,Sofas,LsqE2_1dPrI,34,29,0,52,48,141.1,151.1,213
s99129947,Sofas,LsqE2_1dPrI,34,30,0,52,48,142.8,152.8,213
s99129947,Sofas,LsqE2_1dPrI,35,31,0,52,48,145.1,155.1,213
s99129947,Sofas,LsqE2_1dPrI,35,32,0,52,48,149.7,159.7,213
s99129947,Sofas,LsqE2_1dPrI,36,33,0,52,48,160.9,170.9,213
s99129947,Sofas,LsqE2_1dPrI,37,34,0,52,48,168.6,178.6,213
s99129947,Sofas,LsqE2_1dPrI,38,35,0,52,48,172.6,182.6,213
s99129947,Sofas,LsqE2_1dPrI,38,36,0,52,48,172.6,182.6,213
s99129947,Sofas,LsqE2_1dPrI,39,37,0,52,48,175.6,185.6,213
s99129947,Sofas,LsqE2_1dPrI,40,38,0,52,48,180.4,190.4,213
s99129947,Sofas,LsqE2_1dPrI,41,39,0,52,48,181.6,191.6,213
s99129947,Sofas,LsqE2_1dPrI,41,40,0,52,48,182.4,192.4,213
s99129947,Sofas,LsqE2_1dPrI,41,41,0,52,48,183.7,193.7,213
s99129947,Sofas,LsqE2_1dPrI,42,42,0,52,48,185.0,195.0,213
s99129947,Sofas,LsqE2_1dPrI,42,43,0,52,48,185.0,195.0,213
s99129947,Sofas,LsqE2_1dPrI,43,44,0,52,48,185.9,195.9,213
s99129947,Sofas,LsqE2_1dPrI,43,45,0,52,48,186.4,196.4,213
s99129947,Sofas,LsqE2_1dPrI,43,46,0,52,48,187.8,197.8,213
s99129947,Sofas,LsqE2_1dPrI,44,47,0,52,48,187.1,197.1,213
s99129947,Sofas,LsqE2_1dPrI,44,48,0,52,48,200.5,210.5,213
s99129947,Sofas,LsqE2_1dPrI,45,49,0,52,48,191.5,201.5,213
s99129947,Sofas,LsqE2_1dPrI,46,50,0,52,48,203.0,213.0,213
s99129947,Sofas,LsqE2_1dPrI,46,51,0,52,48,203.0,213.0,213
20266683,Sofas,Tz60A7njZSk,2,0,0,6,8,41.3,51.3,69
20266683,Sofas,Tz60A7njZSk,3,1,0,6,8,47.0,57.0,69
20266683,Sofas,Tz60A7njZSk,4,2,0,6,8,49.3,59.3,69
20266683,Sofas,Tz60A7njZSk,5,3,0,6,8,50.6,60.6,69
